,time,price,amount
51474,1534341959,6344.94,0.03150748
51475,1534341963,6345.01,0.12602992
51476,1534341980,6346.8,0.00847835
51477,1534341982,6346.8,0.00612907
51478,1534341984,6345.02,0.56
51479,1534341986,6346.8,0.07197118
51480,1534341994,6345.17,0.44
51481,1534341994,6346.8,0.0260568
51482,1534341994,6345.17,0.29331085
51483,1534341999,6345.18,0.1635374
51484,1534341999,6345.18,0.03150748
51485,1534342000,6345.28,0.03150748
51486,1534342003,6346.8,0.3473646
51487,1534342007,6352.59,0.00874233
51488,1534342012,6352.58,0.0338322
51489,1534342013,6352.6,1.0
51490,1534342025,6354.59,0.08760764
51491,1534342043,6351.97,0.03933423
51492,1534342049,6351.38,0.42171469
51493,1534342067,6351.38,0.001
51494,1534342107,6347.0,0.00629737
51495,1534342135,6347.01,0.15387
51496,1534342146,6347.18,0.010161
51497,1534342162,6347.01,0.001569
51498,1534342172,6344.54,0.00754218
51499,1534342180,6344.54,0.05942905
51500,1534342184,6343.0,0.1
51501,1534342202,6342.85,0.00176424
51502,1534342204,6341.51,0.005293
51503,1534342226,6341.51,0.03885138
51504,1534342227,6342.99,0.00159207
51505,1534342288,6334.28,1.5
51506,1534342289,6334.28,0.51
51507,1534342321,6338.57,0.01664795
51508,1534342322,6337.12,0.079555
51509,1534342323,6337.11,0.93145977
51510,1534342324,6337.11,0.93145977
51511,1534342324,6337.11,0.02728046
51512,1534342331,6338.0,0.01213698
51513,1534342331,6333.63,0.05942905
51514,1534342341,6336.01,0.01832326
51515,1534342341,6335.0,0.48167674
51516,1534342356,6335.0,0.37395947
51517,1534342372,6338.2,0.00157272
51518,1534342372,6335.0,0.10900779
51519,1534342373,6334.61,0.02728046
51520,1534342374,6333.63,1.2440216
51521,1534342374,6333.63,0.864
51522,1534342375,6333.63,2.8655065
51523,1534342378,6333.63,2.98930026
51524,1534342383,6333.63,2.20246634
51525,1534342383,6333.63,0.60993366
51526,1534342383,6333.63,6.634e-05
51527,1534342385,6331.0,0.1
51528,1534342386,6330.0,1.0
51529,1534342387,6330.0,0.9
51530,1534342394,6327.62,1.60771952
51531,1534342394,6325.67,0.06652463
51532,1534342395,6325.67,0.08691366
51533,1534342395,6325.67,0.91308634
51534,1534342397,6330.0,0.00146797
51535,1534342399,6325.68,0.03207023
51536,1534342404,6327.72,1.0
51537,1534342405,6329.38,0.5
51538,1534342405,6325.77,0.49752606
51539,1534342405,6325.78,0.5
51540,1534342408,6334.57,0.03944456
51541,1534342408,6335.36,2.3687
51542,1534342413,6336.63,0.46
51543,1534342428,6335.0,1.0
51544,1534342429,6335.56,1.0
51545,1534342429,6336.66,0.00042328
51546,1534342432,6336.66,0.99957672
51547,1534342445,6336.66,0.010161
51548,1534342452,6336.66,0.00139941
51549,1534342464,6337.54,0.233
51550,1534342485,6338.57,0.3598
51551,1534342486,6338.57,4.829e-05
51552,1534342486,6342.69,0.46
51553,1534342490,6344.37,1.0
51554,1534342502,6339.3,0.51216158
51555,1534342502,6342.97,0.63815657
51556,1534342502,6343.72,0.54968185
51557,1534342505,6340.4,0.48783842
51558,1534342513,6343.27,0.02604123
51559,1534342514,6343.27,0.42427692
51560,1534342516,6341.36,0.03932776
51561,1534342517,6341.04,0.51035408
51562,1534342519,6343.28,1.0
51563,1534342519,6344.57,1.0
51564,1534342519,6344.76,1.0
51565,1534342519,6348.57,2.9363
51566,1534342519,6350.0,1.0
51567,1534342519,6350.21,0.232
51568,1534342519,6350.6,0.19001669
51569,1534342520,6347.96,0.32491325
51570,1534342521,6341.82,1.0
51571,1534342521,6344.85,1.16245662
51572,1534342522,6344.85,0.33754338
51573,1534342522,6345.99,0.2752314
51574,1534342524,6343.75,0.45031816
51575,1534342524,6343.75,1.0
51576,1534342528,6341.83,0.3249
51577,1534342529,6343.27,0.03941185
51578,1534342545,6348.97,0.0644
51579,1534342554,6343.37,2.3602
51580,1534342554,6343.27,7.05605027
51581,1534342554,6344.55,0.03937624
51582,1534342555,6343.27,0.67473437
51583,1534342559,6344.55,0.0545
51584,1534342560,6343.37,1.0
51585,1534342564,6343.28,1.0
51586,1534342565,6343.35,0.96060836
51587,1534342567,6343.27,7.11559537
51588,1534342568,6343.27,3.48159369
51589,1534342569,6343.27,1.0
51590,1534342569,6343.27,0.01426708
51591,1534342570,6341.97,0.218
51592,1534342571,6341.01,0.985
51593,1534342577,6342.33,0.31619044
51594,1534342637,6345.25,0.00189651
51595,1534342649,6345.25,0.03747996
51596,1534342649,6345.26,0.00770966
51597,1534342672,6342.33,2.04901156
51598,1534342672,6341.48,1.09754726
51599,1534342672,6341.48,0.2708314
51600,1534342675,6342.76,0.03941963
51601,1534342676,6341.7,1.95083917
51602,1534342678,6346.55,0.48528185
51603,1534342701,6346.53,0.0393885
51604,1534342701,6347.04,0.0035395
51605,1534342716,6347.04,0.001
51606,1534342727,6342.77,0.056658
51607,1534342743,6342.78,0.5
51608,1534342743,6347.04,0.2274605
51609,1534342743,6347.76,0.6482533
51610,1534342744,6342.81,1.25
51611,1534342774,6342.78,0.001
51612,1534342775,6342.78,0.01572811
51613,1534342779,6342.78,0.01572654
51614,1534342783,6342.78,0.01572811
51615,1534342791,6348.98,0.01571276
51616,1534342794,6349.77,0.95181724
51617,1534342795,6349.77,0.01570428
51618,1534342795,6349.77,0.23429572
51619,1534342795,6349.77,0.03528917
51620,1534342803,6351.77,0.004417
51621,1534342806,6351.77,0.01570585
51622,1534342810,6351.77,0.01570428
51623,1534342814,6351.77,0.01570585
51624,1534342815,6351.77,0.24846702
51625,1534342817,6351.82,0.1
51626,1534342817,6353.38,0.37293298
51627,1534342821,6353.38,0.01570187
51628,1534342825,6353.38,0.0157003
51629,1534342829,6353.38,0.01570187
51630,1534342834,6353.38,0.26543225
51631,1534342834,6354.76,0.05556775
51632,1534342836,6353.38,9.12220914
51633,1534342836,6353.38,1.0
51634,1534342836,6353.38,6.6793331
51635,1534342836,6350.37,0.03257442
51636,1534342836,6350.23,0.03936541
51637,1534342836,6350.22,2.3572
51638,1534342837,6349.76,0.01571083
51639,1534342837,6349.7,3.36
51640,1534342837,6349.43,0.01569846
51641,1534342838,6349.43,4.09
51642,1534342841,6353.37,0.01570032
51643,1534342845,6353.37,0.0157019
51644,1534342847,6354.76,0.001
51645,1534342852,6354.76,0.01569846
51646,1534342856,6354.76,0.01569689
51647,1534342858,6350.91,0.006449
51648,1534342860,6354.2,0.006449
51649,1534342860,6354.76,0.00924946
51650,1534342867,6354.76,0.01569846
51651,1534342871,6354.76,0.01569689
51652,1534342873,6354.76,0.03276441
51653,1534342875,6354.76,0.01569846
51654,1534342875,6353.4,0.0024038
51655,1534342882,6351.74,0.00115192
51656,1534342883,6354.76,0.01569846
51657,1534342884,6354.76,0.26723076
51658,1534342886,6351.74,0.01463631
51659,1534342887,6351.26,0.01569249
51660,1534342890,6351.26,0.11964
51661,1534342891,6356.54,0.01569407
51662,1534342894,6354.75,0.003333
51663,1534342896,6351.26,0.62036
51664,1534342898,6351.25,0.01570711
51665,1534342898,6351.25,0.02030054
51666,1534342902,6354.36,0.01569788
51667,1534342906,6354.36,0.00460266
51668,1534342906,6355.71,0.01109346
51669,1534342907,6353.76,0.03924317
51670,1534342913,6355.7,0.01569614
51671,1534342917,6351.26,0.04765194
51672,1534342919,6355.7,0.01569457
51673,1534342921,6355.7,0.00794406
51674,1534342921,6355.71,0.00775206
51675,1534342925,6351.26,0.01570554
51676,1534342926,6351.26,0.03936216
51677,1534342929,6355.71,0.01117105
51678,1534342931,6351.26,0.0018
51679,1534342933,6355.4,0.0018
51680,1534342933,6355.7,0.01389457
51681,1534342937,6351.26,0.01385213
51682,1534342938,6353.86,0.00161328
51683,1534342938,6351.26,0.03250779
51684,1534342944,6355.7,0.0111695
51685,1534342946,6351.26,0.001
51686,1534342952,6351.27,0.01386966
51687,1534342964,6351.28,0.01570549
51688,1534342971,6351.29,0.17664195
51689,1534342972,6351.29,0.00335805
51690,1534342976,6351.27,0.01570552
51691,1534342977,6351.27,0.72689544
51692,1534342977,6352.0,9.19499961
51693,1534342978,6352.0,0.07810495
51694,1534342979,6351.26,0.01570554
51695,1534342979,6351.26,9.679e-05
51696,1534342979,6352.01,0.23945109
51697,1534342979,6352.01,0.00045212
51698,1534342979,6351.11,0.01627225
51699,1534342984,6354.85,0.01569454
51700,1534342991,6351.12,0.01570589
51701,1534342994,6351.12,0.001
51702,1534342995,6349.26,0.613421
51703,1534342996,6349.27,1.09
51704,1534342997,6354.85,0.00783635
51705,1534342999,6354.85,0.01569667
51706,1534343000,6352.25,0.00198292
51707,1534343006,6350.14,0.02513516
51708,1534343006,6350.14,0.01570831
51709,1534343014,6350.14,0.01570831
51710,1534343019,6350.14,0.94
51711,1534343022,6350.14,0.01570831
51712,1534343029,6350.14,0.01570831
51713,1534343030,6350.14,0.58270243
51714,1534343037,6355.71,0.01569454
51715,1534343044,6351.53,0.08520754
51716,1534343045,6351.54,0.01164756
51717,1534343049,6351.3,0.30012777
51718,1534343052,6351.54,0.01164914
51719,1534343077,6351.3,1.0
51720,1534343078,6351.3,1.1171698
51721,1534343078,6350.13,0.14641325
51722,1534343089,6350.06,0.001
51723,1534343092,6348.36,0.9757033
51724,1534343101,6350.13,0.02984505
51725,1534343122,6351.3,0.03933477
51726,1534343122,6351.54,0.05821836
51727,1534343123,6354.02,0.03933477
51728,1534343123,6355.71,0.3942
51729,1534343125,6355.71,8.889e-05
51730,1534343125,6355.8,0.03921111
51731,1534343125,6354.46,0.03242363
51732,1534343125,6358.58,0.12375
51733,1534343128,6358.7,0.16438176
51734,1534343128,6359.98,1.0
51735,1534343133,6359.98,0.86
51736,1534343133,6359.98,0.4981
51737,1534343134,6360.15,1.46860499
51738,1534343134,6360.15,0.88949501
51739,1534343139,6360.76,0.89852021
51740,1534343139,6363.1,0.20594648
51741,1534343139,6363.1,0.23405352
51742,1534343140,6363.1,0.22386396
51743,1534343141,6365.46,0.1
51744,1534343145,6367.44,0.04263315
51745,1534343147,6367.44,0.72281597
51746,1534343147,6367.44,0.20594648
51747,1534343148,6367.44,0.63823067
51748,1534343150,6366.01,0.362
51749,1534343151,6363.94,0.00754218
51750,1534343162,6367.44,0.83933396
51751,1534343170,6366.36,0.99245782
51752,1534343170,6366.36,0.00754218
51753,1534343170,6366.36,0.15306931
51754,1534343170,6366.36,3.069e-05
51755,1534343171,6363.77,0.03919361
51756,1534343187,6363.77,0.15323782
51757,1534343187,6363.96,0.33368818
51758,1534343190,6363.96,0.38273721
51759,1534343210,6367.87,1.5
51760,1534343210,6367.91,0.4536
51761,1534343210,6368.32,0.44
51762,1534343211,6370.0,0.08659791
51763,1534343214,6363.63,0.34271527
51764,1534343214,6363.25,0.33933119
51765,1534343215,6363.63,0.5179
51766,1534343216,6363.25,0.66066881
51767,1534343216,6362.17,1.0
51768,1534343216,6361.42,1.0
51769,1534343216,6360.97,0.217
51770,1534343216,6360.74,1.0
51771,1534343216,6360.08,1.88005818
51772,1534343217,6360.08,0.47514182
51773,1534343217,6359.99,0.18211222
51774,1534343221,6360.02,0.47660508
51775,1534343228,6368.08,0.03928495
51776,1534343244,6368.13,0.03930014
51777,1534343246,6364.03,0.041499
51778,1534343246,6368.06,0.05920955
51779,1534343248,6368.7,0.13218887
51780,1534343256,6368.69,0.03925812
51781,1534343261,6364.14,0.217
51782,1534343263,6362.03,0.65725404
51783,1534343263,6362.03,0.12574596
51784,1534343263,6362.03,0.217
51785,1534343265,6364.12,0.03927249
51786,1534343300,6365.0,3.86092938
51787,1534343308,6365.43,0.03924296
51788,1534343324,6367.63,0.61801108
51789,1534343343,6368.48,0.26092117
51790,1534343343,6368.48,0.03174899
51791,1534343350,6367.54,0.03924431
51792,1534343357,6365.0,1.0
51793,1534343365,6365.0,2.6616397
51794,1534343366,6365.0,2.32342751
51795,1534343368,6365.0,0.013578
51796,1534343373,6365.0,0.14042541
51797,1534343375,6362.01,0.2562771
51798,1534343376,6365.43,1.0
51799,1534343376,6365.43,1.0
51800,1534343385,6365.43,1.26103384
51801,1534343412,6366.75,0.0392559
51802,1534343416,6367.01,1.0
51803,1534343423,6367.01,0.03873519
51804,1534343432,6367.01,0.28615069
51805,1534343449,6370.19,0.00250671
51806,1534343455,6369.63,0.263
51807,1534343457,6370.2,0.03923418
51808,1534343463,6369.63,0.00157402
51809,1534343465,6369.63,0.1395
51810,1534343469,6370.0,0.17019887
51811,1534343474,6370.1,0.69984465
51812,1534343474,6371.99,0.03923421
51813,1534343474,6372.0,0.1
51814,1534343476,6370.11,0.58768528
51815,1534343481,6371.28,0.27
51816,1534343484,6370.37,0.14838068
51817,1534343492,6373.86,0.09334028
51818,1534343497,6376.4,0.00441922
51819,1534343499,6374.52,0.0022405
51820,1534343504,6372.58,1.0
51821,1534343511,6375.13,0.03919701
51822,1534343539,6373.55,1.0
51823,1534343541,6372.0,1.0
51824,1534343544,6370.0,1.0
51825,1534343545,6370.0,1.0
51826,1534343554,6370.01,0.17473632
51827,1534343555,6370.2,0.83526368
51828,1534343582,6376.2,0.00175876
51829,1534343584,6370.7,0.73907883
51830,1534343585,6372.72,0.4
51831,1534343587,6370.7,0.4
51832,1534343601,6373.89,0.33907883
51833,1534343601,6376.0,0.04838
51834,1534343601,6376.2,0.0391895
51835,1534343601,6377.14,1.0
51836,1534343601,6377.84,0.73907883
51837,1534343601,6378.37,0.26092117
51838,1534343601,6378.37,0.07335167
51839,1534343624,6376.29,0.25092117
51840,1534343634,6375.55,0.0208
51841,1534343671,6376.51,0.04095075
51842,1534343672,6376.51,0.52392205
51843,1534343680,6378.37,0.03919497
51844,1534343702,6385.2,0.01370506
51845,1534343703,6385.19,0.26092117
51846,1534343703,6385.19,0.26092117
51847,1534343707,6380.91,0.08983566
51848,1534343712,6382.67,0.31184668
51849,1534343732,6382.0,0.37731052
51850,1534343733,6382.01,0.46876831
51851,1534343746,6382.01,0.00123169
51852,1534343746,6382.0,0.70154653
51853,1534343749,6382.0,0.8
51854,1534343762,6382.01,0.017586
51855,1534343769,6382.01,0.08984492
51856,1534343769,6382.0,0.001
51857,1534343774,6382.0,1.25492376
51858,1534343780,6382.0,6.86103451
51859,1534343780,6381.52,0.03918801
51860,1534343783,6379.99,0.37
51861,1534343785,6379.33,0.6213
51862,1534343794,6380.61,0.89256908
51863,1534343794,6384.62,0.50503222
51864,1534343794,6384.8,0.5090987
51865,1534343795,6380.61,0.24886392
51866,1534343799,6379.33,0.5
51867,1534343811,6379.33,0.54291064
51868,1534343823,6379.34,0.017576
51869,1534343825,6379.34,0.017586
51870,1534343840,6379.33,0.79915893
51871,1534343843,6379.33,0.02213488
51872,1534343853,6379.34,0.001
51873,1534343869,6379.33,1.0
51874,1534343873,6379.33,1.6989783
51875,1534343873,6379.33,0.75562904
51876,1534343894,6375.7,0.041874
51877,1534343915,6375.71,0.02251043
51878,1534343921,6375.7,1.958126
51879,1534343924,6372.57,0.6233
51880,1534343924,6375.71,1.5
51881,1534343925,6375.77,0.88929736
51882,1534343925,6374.1,0.61070264
51883,1534343929,6374.48,0.90514229
51884,1534343930,6372.56,0.095
51885,1534343942,6376.36,0.03918127
51886,1534343942,6377.79,0.12767173
51887,1534343944,6372.77,0.961
51888,1534343945,6372.66,1.0
51889,1534343946,6372.77,0.4157
51890,1534343946,6378.48,0.001
51891,1534343948,6372.64,1.0
51892,1534343959,6375.78,0.03918578
51893,1534343965,6373.37,0.949
51894,1534343978,6372.78,0.051
51895,1534343983,6373.41,1.0
51896,1534343994,6377.0,0.00869577
51897,1534343998,6373.41,0.95528915
51898,1534344006,6372.77,0.73321319
51899,1534344006,6372.78,0.0219978
51900,1534344008,6372.77,1.26678681
51901,1534344008,6371.22,0.00156485
51902,1534344008,6371.0,0.1
51903,1534344008,6370.0,4.49735825
51904,1534344009,6370.0,0.67473437
51905,1534344033,6370.0,0.13978565
51906,1534344033,6370.0,0.86021435
51907,1534344060,6369.0,0.35075
51908,1534344075,6368.31,0.64673785
51909,1534344075,6367.5,0.62216018
51910,1534344077,6373.64,0.00183421
51911,1534344077,6367.5,0.058126
51912,1534344083,6373.24,0.01784178
51913,1534344092,6367.0,1.0
51914,1534344094,6364.97,0.5707
51915,1534344107,6366.51,0.004962
51916,1534344110,6366.51,0.00534361
51917,1534344123,6366.51,0.01655604
51918,1534344125,6366.95,0.0010709
51919,1534344131,6366.51,0.00558164
51920,1534344156,6371.79,0.00558164
51921,1534344156,6372.16,0.00172105
51922,1534344158,6372.16,0.03640664
51923,1534344158,6372.75,0.12209679
51924,1534344179,6366.82,0.0392272
51925,1534344183,6366.94,0.00722823
51926,1534344184,6366.94,0.88577177
51927,1534344184,6366.92,0.5836838
51928,1534344185,6369.5,0.03925694
51929,1534344228,6376.3,0.01073453
51930,1534344230,6377.0,0.02174923
51931,1534344230,6377.42,0.13150115
51932,1534344245,6377.4,0.564
51933,1534344245,6377.4,0.0196
51934,1534344247,6377.4,7.5e-06
51935,1534344249,6372.73,0.0392405
51936,1534344249,6372.7,0.4163162
51937,1534344250,6372.7,0.5444433
51938,1534344252,6371.84,0.09306074
51939,1534344259,6375.57,0.01359975
51940,1534344261,6371.94,0.01636897
51941,1534344264,6372.3,0.4163162
51942,1534344264,6372.3,0.5836838
51943,1534344271,6372.0,0.0289275
51944,1534344305,6372.27,0.4163162
51945,1534344305,6372.27,0.0036838
51946,1534344311,6372.01,0.9963162
51947,1534344312,6372.01,0.0036838
51948,1534344317,6372.01,0.36734966
51949,1534344337,6372.31,0.0228899
51950,1534344362,6377.44,0.03920603
51951,1534344363,6377.87,0.00473797
51952,1534344409,6381.88,0.231
51953,1534344409,6381.88,0.36
51954,1534344420,6381.88,0.07974
51955,1534344421,6382.19,0.9840908
51956,1534344423,6384.53,0.4522092
51957,1534344431,6381.89,0.03917793
51958,1534344431,6381.89,0.96082207
51959,1534344431,6384.36,0.1387908
51960,1534344433,6384.53,0.1
51961,1534344445,6384.53,0.00205085
51962,1534344462,6384.79,0.027214
51963,1534344478,6384.53,3.8294594
51964,1534344481,6381.88,0.001
51965,1534344483,6384.53,0.03915556
51966,1534344484,6381.88,0.01313359
51967,1534344485,6380.56,0.987
51968,1534344507,6381.46,0.0140146
51969,1534344526,6384.52,0.03915562
51970,1534344537,6380.79,0.03917844
51971,1534344539,6380.79,0.22897203
51972,1534344542,6384.79,0.004394
51973,1534344544,6380.8,0.66937937
51974,1534344551,6384.78,0.003
51975,1534344573,6384.78,0.02414578
51976,1534344574,6384.78,0.01200984
51977,1534344576,6384.78,0.00337916
51978,1534344589,6385.41,0.03811658
51979,1534344619,6382.01,0.03917251
51980,1534344620,6382.01,0.217
51981,1534344620,6382.0,0.1
51982,1534344620,6382.0,0.44382749
51983,1534344633,6382.02,0.19
51984,1534344638,6383.61,1.95355745
51985,1534344644,6383.61,0.20362764
51986,1534344645,6383.61,1.0
51987,1534344645,6383.61,0.03916387
51988,1534344646,6383.61,0.79637236
51989,1534344648,6383.6,0.03914213
51990,1534344649,6383.61,0.08085787
51991,1534344655,6385.3,0.17802282
51992,1534344656,6387.15,0.03811658
51993,1534344660,6384.68,1.0
51994,1534344660,6384.68,0.33919756
51995,1534344663,6388.0,0.00100493
51996,1534344665,6388.0,0.00075007
51997,1534344665,6386.71,0.06811563
51998,1534344667,6386.71,0.0219
51999,1534344674,6386.72,0.03912334
52000,1534344674,6386.57,0.75724902
52001,1534344676,6388.31,0.00344329
52002,1534344676,6388.93,0.06652463
52003,1534344676,6388.93,0.08691366
52004,1534344679,6387.56,0.03991762
52005,1534344692,6385.01,0.22
52006,1534344722,6384.51,0.1
52007,1534344723,6387.37,0.007021
52008,1534344724,6384.5,0.44382749
52009,1534344766,6383.0,1.0
52010,1534344766,6382.13,0.5
52011,1534344782,6383.94,0.001755
52012,1534344807,6384.02,0.01292028
52013,1534344831,6380.96,0.005
52014,1534344839,6376.72,0.05
52015,1534344852,6380.85,0.03591
52016,1534344883,6378.56,0.1
52017,1534344886,6378.57,0.02583556
52018,1534344905,6378.57,0.010008
52019,1534344951,6371.76,0.03912492
52020,1534344953,6374.68,0.25516691
52021,1534344966,6370.36,0.010008
52022,1534344984,6370.66,0.5
52023,1534344989,6374.97,0.66800978
52024,1534344991,6373.69,1.083
52025,1534344991,6373.61,0.167
52026,1534344991,6376.77,0.25
52027,1534344993,6377.02,0.583
52028,1534344994,6374.15,0.25000001
52029,1534344998,6373.72,0.58299999
52030,1534344999,6373.71,0.417
52031,1534345059,6378.57,0.12372825
52032,1534345077,6377.8,0.00081623
52033,1534345087,6380.07,0.02321151
52034,1534345097,6381.69,1.1851259
52035,1534345098,6388.68,0.549
52036,1534345102,6385.0,1.0
52037,1534345102,6386.83,0.86953753
52038,1534345102,6388.02,1.0
52039,1534345103,6391.32,0.75003474
52040,1534345103,6388.02,0.00046247
52041,1534345113,6388.77,3.66110729
52042,1534345113,6391.34,0.90889271
52043,1534345116,6391.34,1.0
52044,1534345117,6393.3,0.19147
52045,1534345117,6394.34,0.22394
52046,1534345118,6397.21,7.93
52047,1534345118,6395.27,0.00764339
52048,1534345120,6395.28,0.04860084
52049,1534345120,6397.21,4.57
52050,1534345120,6397.21,0.03913204
52051,1534345122,6397.2,0.00578517
52052,1534345123,6399.42,2.3443
52053,1534345124,6400.0,0.01
52054,1534345124,6400.0,2.48433023
52055,1534345125,6397.2,0.00293936
52056,1534345125,6397.1,0.08118036
52057,1534345126,6399.41,0.05792743
52058,1534345126,6399.41,0.02923086
52059,1534345128,6399.99,0.05904055
52060,1534345129,6399.41,0.37881515
52061,1534345130,6399.41,0.00155322
52062,1534345130,6400.0,4.94281729
52063,1534345130,6400.0,0.05718271
52064,1534345132,6399.5,0.00270507
52065,1534345132,6399.5,0.99729493
52066,1534345133,6399.41,0.00199148
52067,1534345133,6399.41,0.02600348
52068,1534345133,6399.41,0.09596823
52069,1534345134,6395.28,0.03898216
52070,1534345135,6395.25,0.96101784
52071,1534345136,6398.4,0.154
52072,1534345136,6399.41,0.00173924
52073,1534345136,6399.99,1.31040469
52074,1534345137,6399.02,0.18959531
52075,1534345144,6399.29,0.03906683
52076,1534345145,6400.0,0.44281729
52077,1534345145,6400.03,0.00124032
52078,1534345145,6402.51,0.55594239
52079,1534345153,6402.09,0.00976983
52080,1534345154,6398.04,0.73
52081,1534345154,6397.64,0.02976983
52082,1534345164,6397.64,0.00930542
52083,1534345164,6397.63,0.99069458
52084,1534345164,6397.63,0.05230542
52085,1534345171,6395.7,0.1
52086,1534345174,6398.61,0.03905261
52087,1534345175,6397.41,0.52497562
52088,1534345175,6397.07,0.69910438
52089,1534345178,6399.7,0.5101882
52090,1534345179,6402.51,0.00156485
52091,1534345187,6404.0,1.0
52092,1534345191,6407.85,0.22914495
52093,1534345195,6409.41,0.38416938
52094,1534345195,6409.41,0.61583062
52095,1534345196,6410.81,0.00124033
52096,1534345197,6412.13,0.095
52097,1534345197,6412.21,0.12
52098,1534345197,6413.2,0.285
52099,1534345201,6413.2,1.25087589
52100,1534345207,6413.43,0.03896351
52101,1534345208,6413.43,0.12055649
52102,1534345208,6413.43,4.351e-05
52103,1534345208,6413.43,0.12
52104,1534345210,6415.41,0.04682777
52105,1534345214,6416.97,0.85360249
52106,1534345214,6418.58,0.12
52107,1534345214,6418.87,1.0
52108,1534345214,6419.0,0.7653
52109,1534345214,6420.0,0.57857767
52110,1534345215,6420.0,1.40002776
52111,1534345215,6420.0,0.00612643
52112,1534345216,6420.0,0.08085696
52113,1534345216,6420.69,0.03893663
52114,1534345216,6420.7,0.06087064
52115,1534345217,6420.7,0.03893663
52116,1534345217,6421.58,0.00124034
52117,1534345218,6420.0,0.23551711
52118,1534345219,6421.58,0.10104761
52119,1534345219,6420.7,0.08085694
52120,1534345220,6420.0,0.05847239
52121,1534345221,6420.69,0.12539824
52122,1534345221,6423.52,1.0
52123,1534345222,6420.79,0.07751414
52124,1534345224,6421.04,0.08085693
52125,1534345224,6424.48,0.2
52126,1534345224,6424.58,0.0191194
52127,1534345226,6423.5,0.06082843
52128,1534345226,6424.87,0.22084118
52129,1534345227,6425.71,0.09959988
52130,1534345227,6425.71,0.08085691
52131,1534345228,6425.72,0.10104761
52132,1534345229,6425.74,0.02275926
52133,1534345229,6426.75,0.32188879
52134,1534345229,6427.22,0.65535195
52135,1534345230,6426.39,0.02275926
52136,1534345231,6423.53,0.07995649
52137,1534345231,6425.32,0.08085691
52138,1534345231,6429.23,12.5
52139,1534345232,6425.32,0.094261
52140,1534345233,6429.25,0.12129118
52141,1534345234,6429.77,0.08085691
52142,1534345234,6430.43,0.2
52143,1534345235,6427.92,0.00148987
52144,1534345236,6430.07,0.00148987
52145,1534345239,6429.7,0.08085691
52146,1534345240,6430.43,0.00393276
52147,1534345240,6432.29,0.20123035
52148,1534345241,6432.36,0.00123035
52149,1534345241,6434.0,0.45
52150,1534345242,6434.0,0.20123035
52151,1534345242,6432.75,0.2420848
52152,1534345244,6432.35,0.73514136
52153,1534345244,6431.3,0.1038
52154,1534345245,6431.3,0.00172705
52155,1534345245,6431.3,0.265
52156,1534345245,6431.3,0.04377295
52157,1534345246,6431.3,0.03708396
52158,1534345246,6432.28,0.530159
52159,1534345247,6432.28,0.0388819
52160,1534345249,6432.28,0.08085691
52161,1534345249,6432.28,0.003403
52162,1534345251,6431.29,0.01093454
52163,1534345252,6431.29,0.08085691
52164,1534345253,6434.0,0.08085691
52165,1534345254,6434.0,0.08085691
52166,1534345254,6434.0,0.55291818
52167,1534345254,6431.31,0.18208182
52168,1534345256,6431.31,0.08085691
52169,1534345256,6436.53,0.7988
52170,1534345256,6437.36,0.1396
52171,1534345258,6431.31,0.06706127
52172,1534345259,6431.3,0.06706127
52173,1534345259,6431.3,0.265
52174,1534345261,6429.36,0.03888402
52175,1534345262,6429.35,0.16500219
52176,1534345262,6426.27,0.08085691
52177,1534345263,6425.54,0.08085691
52178,1534345264,6427.9,0.83499781
52179,1534345264,6431.2,1.0
52180,1534345264,6431.32,1.5
52181,1534345264,6432.96,0.2973
52182,1534345264,6433.31,1.0
52183,1534345264,6437.36,0.36770219
52184,1534345265,6425.54,0.735
52185,1534345265,6427.6,0.2973
52186,1534345265,6427.78,0.08085691
52187,1534345266,6437.34,0.08085691
52188,1534345266,6437.34,0.91914309
52189,1534345267,6437.35,0.3
52190,1534345267,6437.35,0.09941979
52191,1534345269,6429.65,0.08085691
52192,1534345269,6429.65,0.08085691
52193,1534345269,6433.3,0.002336
52194,1534345270,6431.25,0.232664
52195,1534345271,6427.88,0.08085691
52196,1534345271,6430.0,0.36634965
52197,1534345271,6430.0,0.40098635
52198,1534345271,6434.79,0.6498542
52199,1534345271,6430.27,0.08085691
52200,1534345272,6427.56,0.08085691
52201,1534345273,6427.16,0.96111598
52202,1534345273,6429.99,0.03888031
52203,1534345274,6430.12,0.08085691
52204,1534345275,6434.11,0.0809
52205,1534345277,6426.07,0.08085691
52206,1534345277,6426.88,2.6285
52207,1534345277,6429.57,1.0
52208,1534345279,6429.57,0.08085691
52209,1534345279,6432.08,0.4043
52210,1534345279,6433.7,0.24750709
52211,1534345279,6426.07,0.51484309
52212,1534345280,6425.92,0.013594
52213,1534345282,6423.54,2.3321
52214,1534345287,6422.26,0.9
52215,1534345287,6423.01,2.3321
52216,1534345289,6422.26,0.4975
52217,1534345289,6423.54,1.52881455
52218,1534345289,6423.54,0.00118545
52219,1534345293,6423.44,0.75249291
52220,1534345296,6423.44,0.49009712
52221,1534345297,6422.28,0.04294992
52222,1534345298,6422.28,1.00578108
52223,1534345298,6423.44,1.05122452
52224,1534345298,6428.0,1.0
52225,1534345298,6428.0,0.26915453
52226,1534345299,6428.0,1.43
52227,1534345300,6428.0,0.02147496
52228,1534345300,6428.0,0.04464441
